YEVMİYE DEFTERİ;;;;;
ALANYA ÖZKAN KIRTASİYE MAT.YAY.İNŞ.TİC.LTD.ŞTİ.;;;;;
Dönem :;01/01/2025-31/12/2025;;;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
108;DİĞER HAZIR DEĞERLER;   ;;575,00;
   108.01;KREDİ KARTI SATIŞLARI;ZR 2966 14/04 MOBİL Z RAPORU;575,00;;
600;YURTİÇİ SATIŞLAR;   ;;;575,00
600.00;KDV SİZ SATIŞLARI;   ;575,00;;
   600.00.01;KDV SİZ KİTAP SATIŞLARI;ZR 2966 14/04 MOBİL Z RAPORU;575,00;;
FİŞ AÇIKLAMA : ;Z RAPORU;;;;
TOPLAM :;;;;575,00;575,00
;;;;;
04393-----04393-----MAHSUP-----14/04/2025;;;TL;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
108;DİĞER HAZIR DEĞERLER;   ;;9.795,00;
   108.01;KREDİ KARTI SATIŞLARI;ZR 3215 14/04 KAFE Z RAPORU;9.795,00;;
391;HESAPLANAN KDV;   ;;;890,45
   391.010;% 10 HESAPLANAN KDV;ZR 3215 14/04 KAFE Z RAPORU;890,45;;
600;YURTİÇİ SATIŞLAR;   ;;;8.904,55
600.10;KAFE SATIŞLARI;   ;8.904,55;;
   600.10.10;YİYECEK İÇECEK SATIŞLARI %10 KDVLİ;ZR 3215 14/04 KAFE Z RAPORU;8.904,55;;
FİŞ AÇIKLAMA : ;Z RAPORU;;;;
TOPLAM :;;;;9.795,00;9.795,00
;;;;;
04394-----04394-----MAHSUP-----14/04/2025;;;TL;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
153;TİCARİ MALLAR;   ;;130,00;
   153.00;KDV SİZ MAL ALIŞLARI;FT OZC2025000000716 14/04 ÖZGÜN ÇAĞDAŞ EĞİTİM KÜLT.VE SAĞ.ÜR.SAN.VE TİC.A.Ş.;130,00;;
320;SATICILAR;   ;;;130,00
   320.242;ÖZGÜN ÇAĞDAŞ EĞİTİM KÜLT.VE SAĞ.ÜR.SAN.VE TİC.A.Ş.;FT OZC2025000000716 14/04 ÖZGÜN ÇAĞDAŞ EĞİTİM KÜLT.VE SAĞ.ÜR.SAN.VE TİC.A.Ş.;130,00;;
FİŞ AÇIKLAMA : ;ALIŞ;;;;
TOPLAM :;;;;130,00;130,00
;;;;;
04395-----04395-----MAHSUP-----14/04/2025;;;TL;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
153;TİCARİ MALLAR;   ;;33.260,00;
153.20;%20 KDV Lİ ALIŞLAR;   ;33.260,00;;
   153.20.01;%20 KDV Lİ KIRTASİYE ALIŞLARI;FT GIB2025000000056 14/04 TAYFUN ŞAHİN;33.260,00;;
191;İNDİRİLECEK KATMA DEĞER VERGİSİ;   ;;6.652,00;
191.108;Yurtiçi Tevkifatsız Alımlar İçin Ödenen KDV;   ;6.652,00;;
   191.108.20;%20 İndirilecek KDV - Yurtiçi Tevkifatsız Alımlar İçin Ödenen;FT GIB2025000000056 14/04 TAYFUN ŞAHİN;6.652,00;;
320;SATICILAR;   ;;;39.912,00
   320.392;TAYFUN ŞAHİN;FT GIB2025000000056 14/04 TAYFUN ŞAHİN;39.912,00;;
FİŞ AÇIKLAMA : ;ALIŞ;;;;
TOPLAM :;;;;39.912,00;39.912,00
;;;;;
04396-----04396-----MAHSUP-----14/04/2025;;;TL;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
153;TİCARİ MALLAR;   ;;6.562,50;
153.20;%20 KDV Lİ ALIŞLAR;   ;6.562,50;;
   153.20.01;%20 KDV Lİ KIRTASİYE ALIŞLARI;FT IMC2025000000122 14/04 İMECE MÜZİK ALETLERİ TURİZM TİCARET VE SANAYİ LİMİTED ŞİRKETİ;6.562,50;;
191;İNDİRİLECEK KATMA DEĞER VERGİSİ;   ;;1.312,50;
191.108;Yurtiçi Tevkifatsız Alımlar İçin Ödenen KDV;   ;1.312,50;;
   191.108.20;%20 İndirilecek KDV - Yurtiçi Tevkifatsız Alımlar İçin Ödenen;FT IMC2025000000122 14/04 İMECE MÜZİK ALETLERİ TURİZM TİCARET VE SANAYİ LİMİTED ŞİRKETİ;1.312,50;;
320;SATICILAR;   ;;;7.875,00
   320.576;İMECE MÜZİK ALETLERİ TURİZM TİCARET VE SANAYİ LİMİTED ŞİRKETİ;FT IMC2025000000122 14/04 İMECE MÜZİK ALETLERİ TURİZM TİCARET VE SANAYİ LİMİTED ŞİRKETİ;7.875,00;;
FİŞ AÇIKLAMA : ;ALIŞ;;;;
TOPLAM :;;;;7.875,00;7.875,00
;;;;;
04397-----04397-----MAHSUP-----14/04/2025;;;TL;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
153;TİCARİ MALLAR;   ;;10.317,37;
   153.00;KDV SİZ MAL ALIŞLARI;FT ASY2025000004563 14/04 ASYA KÜLTÜR VE HAZIRLIK YAYINLARI DAĞITIM LİMİTED ŞİRKETİ;10.317,37;;
320;SATICILAR;   ;;;10.317,37
   320.09;ASYA KÜLTÜR VE HAZIRLIK YAYINLARI DAĞITIM LİMİTED ŞİRKETİ;FT ASY2025000004563 14/04 ASYA KÜLTÜR VE HAZIRLIK YAYINLARI DAĞITIM LİMİTED ŞİRKETİ;10.317,37;;
FİŞ AÇIKLAMA : ;ALIŞ;;;;
TOPLAM :;;;;10.317,37;10.317,37
;;;;;
04398-----04398-----MAHSUP-----14/04/2025;;;TL;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
108;DİĞER HAZIR DEĞERLER;   ;;1.247,02;
   108.01;KREDİ KARTI SATIŞLARI;FT OZE2025000000577 14/04 ANTALYA GENÇLİK VE SPOR İL MÜDÜRLÜĞÜ;1.247,02;;
391;HESAPLANAN KDV;   ;;;194,52
   391.010;% 10 HESAPLANAN KDV;FT OZE2025000000577 14/04 ANTALYA GENÇLİK VE SPOR İL MÜDÜRLÜĞÜ;16,00;;
   391.020;% 20 HESAPLANAN KDV;FT OZE2025000000577 14/04 ANTALYA GENÇLİK VE SPOR İL MÜDÜRLÜĞÜ;178,52;;
600;YURTİÇİ SATIŞLAR;   ;;;1.052,50
600.010;% 10 KDV Lİ SATIŞLAR;   ;160,00;;
   600.010.02;KIRTASİYE SATIŞLARI %10 KDVLİ;FT OZE2025000000577 14/04 ANTALYA GENÇLİK VE SPOR İL MÜDÜRLÜĞÜ;160,00;;
600.020;%20 KDV Lİ SATIŞLAR;   ;892,50;;
   600.020.01;KIRTASİYE SATIŞLARI %20 KDVLİ;FT OZE2025000000577 14/04 ANTALYA GENÇLİK VE SPOR İL MÜDÜRLÜĞÜ;892,50;;
FİŞ AÇIKLAMA : ;SATIŞ;;;;
TOPLAM :;;;;1.247,02;1.247,02
;;;;;
04399-----04399-----MAHSUP-----14/04/2025;;;TL;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
320;SATICILAR;   ;;79.429,44;
   320.385;GÜRBÜZ YAYINLARI HARITA VE DERS ARAÇLARI LİMİTED ŞİRKETİ;MF 184400 14/04 KREDİ KARTI İLE ÖDEME;79.429,44;;
336;DİĞER ÇEŞİTLİ BORÇLAR;   ;;;79.429,44
   336.09;ZİRAATBANK COMBO KREDİ KARTI **** 5629;MF 184400 14/04 KREDİ KARTI İLE ÖDEME;79.429,44;;
FİŞ AÇIKLAMA : ;ÖDEMELER;;;;
TOPLAM :;;;;79.429,44;79.429,44
;;;;;
04400-----04400-----MAHSUP-----14/04/2025;;;TL;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
320;SATICILAR;   ;;56.000,00;
   320.258;MULTINET KURUMSAL HİZMETLER A.Ş.;MF 173497 14/04 KREDİ KARTI İLE ÖDEME;56.000,00;;
336;DİĞER ÇEŞİTLİ BORÇLAR;   ;;;56.000,00
   336.09;ZİRAATBANK COMBO KREDİ KARTI **** 5629;MF 173497 14/04 KREDİ KARTI İLE ÖDEME;56.000,00;;
FİŞ AÇIKLAMA : ;ÖDEMELER;;;;
TOPLAM :;;;;56.000,00;56.000,00
;;;;;
04401-----04401-----MAHSUP-----14/04/2025;;;TL;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
320;SATICILAR;   ;;200.000,00;
   320.156;KÖŞE KAYALAR ATTARİYE TEKSTİL GIDA SAN.VE TİC.LTD.ŞT;ÇK 0027425 14/04 31/01/2026 VADELİ ZİRAATBANK ÇEKİ;200.000,00;;
103;VERİLEN ÇEKLER VE ÖDEME EMİRLERİ (-);   ;;;200.000,00
   103.09;ZİRAATBANK VERİLEN ÇEKLER;ÇK 0027425 14/04 31/01/2026 VADELİ ZİRAATBANK ÇEKİ;200.000,00;;
FİŞ AÇIKLAMA : ;ÖDEMELER;;;;
TOPLAM :;;;;200.000,00;200.000,00
;;;;;
04402-----04402-----MAHSUP-----14/04/2025;;;TL;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
320;SATICILAR;   ;;400.000,00;
   320.156;KÖŞE KAYALAR ATTARİYE TEKSTİL GIDA SAN.VE TİC.LTD.ŞT;ÇK 0027423 14/04 30/11/2025 VADELİ ZİRAATBANK ÇEKİ;400.000,00;;
103;VERİLEN ÇEKLER VE ÖDEME EMİRLERİ (-);   ;;;400.000,00
   103.09;ZİRAATBANK VERİLEN ÇEKLER;ÇK 0027423 14/04 30/11/2025 VADELİ ZİRAATBANK ÇEKİ;400.000,00;;
FİŞ AÇIKLAMA : ;ÖDEMELER;;;;
TOPLAM :;;;;400.000,00;400.000,00
;;;;;
04403-----04403-----MAHSUP-----14/04/2025;;;TL;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
320;SATICILAR;   ;;400.000,00;
   320.156;KÖŞE KAYALAR ATTARİYE TEKSTİL GIDA SAN.VE TİC.LTD.ŞT;ÇK 0027424 14/04 31/12/2025 VADELİ ZİRAATBANK ÇEKİ;400.000,00;;
103;VERİLEN ÇEKLER VE ÖDEME EMİRLERİ (-);   ;;;400.000,00
   103.09;ZİRAATBANK VERİLEN ÇEKLER;ÇK 0027424 14/04 31/12/2025 VADELİ ZİRAATBANK ÇEKİ;400.000,00;;
FİŞ AÇIKLAMA : ;ÖDEMELER;;;;
TOPLAM :;;;;400.000,00;400.000,00
;;;;;
04404-----04404-----MAHSUP-----14/04/2025;;;TL;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
102;BANKALAR;   ;;154.251,70;
   102.04;HALKBANK 10260200 NOLU HESAP;BE 70210531241990 14/04 BATCH VALOR ÇOZUM 04-03-2025 000000001120365 P POS Satış 01538375693;283,70;;
   102.04;HALKBANK 10260200 NOLU HESAP;BE 70210531241990 14/04 BATCH VALOR ÇOZUM 04-03-2025 000000001120365 P POS Satış 01538375678;1.143,00;;
   102.04;HALKBANK 10260200 NOLU HESAP;BE 70210531241990 14/04 ALANYA ÖZKAN KIRTASİYE MAT.YAYIN.İNŞ.TİC ViRMAN;150.000,00;;
   102.04;HALKBANK 10260200 NOLU HESAP;BE 70210531241990 14/04 BATCH VALOR ÇOZUM 04-03-2025 000000001120365 P POS Satış 01538375676;2.200,00;;
   102.04;HALKBANK 10260200 NOLU HESAP;BE 70210531241990 14/04 BATCH VALOR ÇOZUM 04-03-2025 000000001120365 P POS Satış 01538375680;625,00;;
102;BANKALAR;   ;;;150.000,00
   102.01;YAPIKREDİ TR39 0006 7010 0000 0055 2238 24 NOLU HS. ;BE 70210531241990 14/04 ALANYA ÖZKAN KIRTASİYE MAT.YAYIN.İNŞ.TİC ViRMAN;150.000,00;;
108;DİĞER HAZIR DEĞERLER;   ;;;4.251,70
   108.01;KREDİ KARTI SATIŞLARI;BE 70210531241990 14/04 BATCH VALOR ÇOZUM 04-03-2025 000000001120365 P POS Satış 01538375678;1.143,00;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70210531241990 14/04 BATCH VALOR ÇOZUM 04-03-2025 000000001120365 P POS Satış 01538375680;625,00;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70210531241990 14/04 BATCH VALOR ÇOZUM 04-03-2025 000000001120365 P POS Satış 01538375676;2.200,00;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70210531241990 14/04 BATCH VALOR ÇOZUM 04-03-2025 000000001120365 P POS Satış 01538375693;283,70;;
FİŞ AÇIKLAMA : ;HALKBANK;;;;
TOPLAM :;;;;154.251,70;154.251,70
;;;;;
04405-----04405-----MAHSUP-----14/04/2025;;;TL;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
102;BANKALAR;   ;;3.375,00;
   102.09;ZİRAATBANK 55976192-5004 NOLU HESAP;BE 70210272341960 14/04 Gönd: METAŞ GRUP YAPI ÜRÜNLERİ ALÜMİNY UM SANAYİ TİCARET ALANYA ÖZKAN KIRTASİYE MAT. YAY. İNŞ. TİC.;3.375,00;;
108;DİĞER HAZIR DEĞERLER;   ;;;3.375,00
   108.01;KREDİ KARTI SATIŞLARI;BE 70210272341960 14/04 Gönd: METAŞ GRUP YAPI ÜRÜNLERİ ALÜMİNY UM SANAYİ TİCARET ALANYA ÖZKAN KIRTASİYE MAT. YAY. İNŞ. TİC.;3.375,00;;
FİŞ AÇIKLAMA : ;ZİRAATBANK;;;;
TOPLAM :;;;;3.375,00;3.375,00
;;;;;
04406-----04406-----MAHSUP-----14/04/2025;;;TL;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
102;BANKALAR;   ;;41.028,35;
   102.19;ZİRAAT POS HESABI;BE 70215492842030 14/04 İşyeri no:000000000771359,Tutar : 1349 Komisyon : 0,Bloke No : 1290307067, BT: 21 03 2025, ÇT:13 04;1.349,00;;
   102.19;ZİRAAT POS HESABI;BE 70215492842030 14/04 İşyeri no:000000000771359,Tutar : 4041 Komisyon : 0,Bloke No : 1290307064, BT: 21 03 2025, ÇT:13 04;4.041,00;;
   102.19;ZİRAAT POS HESABI;BE 70215492842030 14/04 İşyeri no:000000000771359,Tutar : 6207,29 Komisyon : 0,Bloke No : 1290307053, BT: 21 03 2025, ÇT:13;6.207,29;;
   102.19;ZİRAAT POS HESABI;BE 70215492842030 14/04 İşyeri no:000000000771359,Tutar : 13968,73 Komisyon : 0,Bloke No : 1290307055, BT: 21 03 2025, ÇT:1;13.968,73;;
   102.19;ZİRAAT POS HESABI;BE 70215492842030 14/04 İşyeri no:000000000771359,Tutar : 2384,2 Komisyon : 0,Bloke No : 1290307056, BT: 21 03 2025, ÇT:13;2.384,20;;
   102.19;ZİRAAT POS HESABI;BE 70215492842030 14/04 İşyeri no:000000000771359,Tutar : 80 Komisyon : 0,Bloke No : 1290307057, BT: 21 03 2025, ÇT:13 04 2;80,00;;
   102.19;ZİRAAT POS HESABI;BE 70215492842030 14/04 İşyeri no:000000000771359,Tutar : 2069,65 Komisyon : 0,Bloke No : 1290307062, BT: 21 03 2025, ÇT:13;2.069,65;;
   102.19;ZİRAAT POS HESABI;BE 70215492842030 14/04 İşyeri no:000000000771359,Tutar : 5712,18 Komisyon : 0,Bloke No : 1290307063, BT: 21 03 2025, ÇT:13;5.712,18;;
   102.19;ZİRAAT POS HESABI;BE 70215492842030 14/04 İşyeri no:000000000771359,Tutar : 299 Komisyon : 0,Bloke No : 1290307058, BT: 21 03 2025, ÇT:13 04;299,00;;
   102.19;ZİRAAT POS HESABI;BE 70215492842030 14/04 İşyeri no:000000000771359,Tutar : 560 Komisyon : 0,Bloke No : 1290307059, BT: 21 03 2025, ÇT:13 04;560,00;;
   102.19;ZİRAAT POS HESABI;BE 70215492842030 14/04 İşyeri no:000000000771359,Tutar : 3495,3 Komisyon : 0,Bloke No : 1290307060, BT: 21 03 2025, ÇT:13;3.495,30;;
   102.19;ZİRAAT POS HESABI;BE 70215492842030 14/04 İşyeri no:000000000771359,Tutar : 670 Komisyon : 0,Bloke No : 1290307065, BT: 21 03 2025, ÇT:13 04;670,00;;
   102.19;ZİRAAT POS HESABI;BE 70215492842030 14/04 İşyeri no:000000000771359,Tutar : 192 Komisyon : 0,Bloke No : 1290307066, BT: 21 03 2025, ÇT:13 04;192,00;;
108;DİĞER HAZIR DEĞERLER;   ;;;41.028,35
   108.01;KREDİ KARTI SATIŞLARI;BE 70215492842030 14/04 İşyeri no:000000000771359,Tutar : 4041 Komisyon : 0,Bloke No : 1290307064, BT: 21 03 2025, ÇT:13 04;4.041,00;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70215492842030 14/04 İşyeri no:000000000771359,Tutar : 6207,29 Komisyon : 0,Bloke No : 1290307053, BT: 21 03 2025, ÇT:13;6.207,29;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70215492842030 14/04 İşyeri no:000000000771359,Tutar : 299 Komisyon : 0,Bloke No : 1290307058, BT: 21 03 2025, ÇT:13 04;299,00;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70215492842030 14/04 İşyeri no:000000000771359,Tutar : 2384,2 Komisyon : 0,Bloke No : 1290307056, BT: 21 03 2025, ÇT:13;2.384,20;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70215492842030 14/04 İşyeri no:000000000771359,Tutar : 560 Komisyon : 0,Bloke No : 1290307059, BT: 21 03 2025, ÇT:13 04;560,00;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70215492842030 14/04 İşyeri no:000000000771359,Tutar : 2069,65 Komisyon : 0,Bloke No : 1290307062, BT: 21 03 2025, ÇT:13;2.069,65;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70215492842030 14/04 İşyeri no:000000000771359,Tutar : 1349 Komisyon : 0,Bloke No : 1290307067, BT: 21 03 2025, ÇT:13 04;1.349,00;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70215492842030 14/04 İşyeri no:000000000771359,Tutar : 13968,73 Komisyon : 0,Bloke No : 1290307055, BT: 21 03 2025, ÇT:1;13.968,73;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70215492842030 14/04 İşyeri no:000000000771359,Tutar : 670 Komisyon : 0,Bloke No : 1290307065, BT: 21 03 2025, ÇT:13 04;670,00;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70215492842030 14/04 İşyeri no:000000000771359,Tutar : 5712,18 Komisyon : 0,Bloke No : 1290307063, BT: 21 03 2025, ÇT:13;5.712,18;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70215492842030 14/04 İşyeri no:000000000771359,Tutar : 192 Komisyon : 0,Bloke No : 1290307066, BT: 21 03 2025, ÇT:13 04;192,00;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70215492842030 14/04 İşyeri no:000000000771359,Tutar : 80 Komisyon : 0,Bloke No : 1290307057, BT: 21 03 2025, ÇT:13 04 2;80,00;;
   108.01;KREDİ KARTI SATIŞLARI;BE 70215492842030 14/04 İşyeri no:000000000771359,Tutar : 3495,3 Komisyon : 0,Bloke No : 1290307060, BT: 21 03 2025, ÇT:13;3.495,30;;
FİŞ AÇIKLAMA : ;ZİRAATBANK;;;;
TOPLAM :;;;;41.028,35;41.028,35
;;;;;
04407-----04407-----MAHSUP-----14/04/2025;;;TL;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
102;BANKALAR;   ;;3.815,45;
   102.01;YAPIKREDİ TR39 0006 7010 0000 0055 2238 24 NOLU HS. ;BE 70312502242110 14/04 1801374784X140425130325PEŞİNSATIŞ;599,95;;
   102.01;YAPIKREDİ TR39 0006 7010 0000 0055 2238 24 NOLU HS. ;BE 70312502242110 14/04 1801374784X140425040325PEŞİNSATIŞ;3.215,50;;
760;PAZARLAMA SATIŞ VE DAĞITIM GİDERLERİ;   ;;15,80;
   760.13;BANKA POS GİDERLERİ;BE 70312502242110 14/04 1801374784X140425130325PEŞİNSATIŞKATKIPAYI;3,00;;
   760.15;BANKA KOMİSYON VE MASRAFLARI;BE 70312502242110 14/04 ELEKTRONİK FON TRANSFERİ EFT ÜCRETİ-EFT Alanya ÖZKAN KI Virman;12,19;;
   760.15;BANKA KOMİSYON VE MASRAFLARI;BE 70312502242110 14/04 BSMV ELEKTRONİK FON TRANSFERİ EFT ÜCRETİ-EFT Alanya ÖZKAN KI Virman;0,61;;
102;BANKALAR;   ;;;15,80
   102.01;YAPIKREDİ TR39 0006 7010 0000 0055 2238 24 NOLU HS. ;BE 70312502242110 14/04 1801374784X140425130325PEŞİNSATIŞKATKIPAYI;3,00;;
   102.01;YAPIKREDİ TR39 0006 7010 0000 0055 2238 24 NOLU HS. ;BE 70312502242110 14/04 BSMV ELEKTRONİK FON TRANSFERİ EFT ÜCRETİ-EFT Alanya ÖZKAN KI Virman;0,61;;
   102.01;YAPIKREDİ TR39 0006 7010 0000 0055 2238 24 NOLU HS. ;BE 70312502242110 14/04 ELEKTRONİK FON TRANSFERİ EFT ÜCRETİ-EFT Alanya ÖZKAN KI Virman;12,19;;
108;DİĞER HAZIR DEĞERLER;   ;;;3.815,45
   108.19;FENERİUM KREDİ KARTI SATIŞLARI;BE 70312502242110 14/04 1801374784X140425040325PEŞİNSATIŞ;3.215,50;;
   108.19;FENERİUM KREDİ KARTI SATIŞLARI;BE 70312502242110 14/04 1801374784X140425130325PEŞİNSATIŞ;599,95;;
FİŞ AÇIKLAMA : ;YKB;;;;
TOPLAM :;;;;3.831,25;3.831,25
;;;;;
04408-----04408-----MAHSUP-----14/04/2025;;;TL;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
320;SATICILAR;   ;;7.875,00;
   320.576;İMECE MÜZİK ALETLERİ TURİZM TİCARET VE SANAYİ LİMİTED ŞİRKETİ;MK 080514284442490 14/04 KREDİ KARTI İLE ÖDENEN;7.875,00;;
336;DİĞER ÇEŞİTLİ BORÇLAR;   ;;;7.875,00
   336.09;ZİRAATBANK COMBO KREDİ KARTI **** 5629;MK 080514284442490 14/04 KREDİ KARTI İLE ÖDENEN;7.875,00;;
FİŞ AÇIKLAMA : ;ÖDEMELER;;;;
TOPLAM :;;;;7.875,00;7.875,00
;;;;;
04409-----04409-----MAHSUP-----15/04/2025;;;TL;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
153;TİCARİ MALLAR;   ;;1.322,05;
   153.00;KDV SİZ MAL ALIŞLARI;FT ASY2025000004625 15/04 ASYA KÜLTÜR VE HAZIRLIK YAYINLARI DAĞITIM LİMİTED ŞİRKETİ;1.322,05;;
320;SATICILAR;   ;;;1.322,05
   320.09;ASYA KÜLTÜR VE HAZIRLIK YAYINLARI DAĞITIM LİMİTED ŞİRKETİ;FT ASY2025000004625 15/04 ASYA KÜLTÜR VE HAZIRLIK YAYINLARI DAĞITIM LİMİTED ŞİRKETİ;1.322,05;;
FİŞ AÇIKLAMA : ;ALIŞ;;;;
TOPLAM :;;;;1.322,05;1.322,05
;;;;;
04410-----04410-----MAHSUP-----15/04/2025;;;TL;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
153;TİCARİ MALLAR;   ;;45.000,00;
153.20;%20 KDV Lİ ALIŞLAR;   ;45.000,00;;
   153.20.01;%20 KDV Lİ KIRTASİYE ALIŞLARI;FT K332025000004534 15/04 KÖŞE KAYALAR ATTARİYE TEKSTİL GIDA SAN.VE TİC.LTD.ŞT;45.000,00;;
191;İNDİRİLECEK KATMA DEĞER VERGİSİ;   ;;9.000,00;
191.108;Yurtiçi Tevkifatsız Alımlar İçin Ödenen KDV;   ;9.000,00;;
   191.108.20;%20 İndirilecek KDV - Yurtiçi Tevkifatsız Alımlar İçin Ödenen;FT K332025000004534 15/04 KÖŞE KAYALAR ATTARİYE TEKSTİL GIDA SAN.VE TİC.LTD.ŞT;9.000,00;;
320;SATICILAR;   ;;;54.000,00
   320.156;KÖŞE KAYALAR ATTARİYE TEKSTİL GIDA SAN.VE TİC.LTD.ŞT;FT K332025000004534 15/04 KÖŞE KAYALAR ATTARİYE TEKSTİL GIDA SAN.VE TİC.LTD.ŞT;54.000,00;;
FİŞ AÇIKLAMA : ;ALIŞ;;;;
TOPLAM :;;;;54.000,00;54.000,00
;;;;;
04411-----04411-----MAHSUP-----15/04/2025;;;TL;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
153;TİCARİ MALLAR;   ;;2.396,40;
   153.00;KDV SİZ MAL ALIŞLARI;FT KLS2025000009746 15/04 KALITIM BASIM YAYIN DAĞITIM BİLGİ SİSTEMLERİ GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;2.396,40;;
320;SATICILAR;   ;;;2.396,40
   320.341;KALITIM BASIM YAYIN DAĞITIM BİLGİ SİSTEMLERİ GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;FT KLS2025000009746 15/04 KALITIM BASIM YAYIN DAĞITIM BİLGİ SİSTEMLERİ GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;2.396,40;;
FİŞ AÇIKLAMA : ;ALIŞ;;;;
TOPLAM :;;;;2.396,40;2.396,40
;;;;;
04412-----04412-----MAHSUP-----15/04/2025;;;TL;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
153;TİCARİ MALLAR;   ;;8.812,67;
   153.00;KDV SİZ MAL ALIŞLARI;FT ASY2025000004592 15/04 ASYA KÜLTÜR VE HAZIRLIK YAYINLARI DAĞITIM LİMİTED ŞİRKETİ;8.812,67;;
320;SATICILAR;   ;;;8.812,67
   320.09;ASYA KÜLTÜR VE HAZIRLIK YAYINLARI DAĞITIM LİMİTED ŞİRKETİ;FT ASY2025000004592 15/04 ASYA KÜLTÜR VE HAZIRLIK YAYINLARI DAĞITIM LİMİTED ŞİRKETİ;8.812,67;;
FİŞ AÇIKLAMA : ;ALIŞ;;;;
TOPLAM :;;;;8.812,67;8.812,67
;;;;;
04413-----04413-----MAHSUP-----15/04/2025;;;TL;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
108;DİĞER HAZIR DEĞERLER;   ;;42.020,22;
   108.01;KREDİ KARTI SATIŞLARI;MF 010553 15/04 KREDİ KARTI İLE TAHSİLAT;42.020,22;;
120;ALICILAR;   ;;;42.020,22
   120.51;SADULLAHOĞLU TUR.TİC.İNŞ.DAY.TÜK.MAL.PAZ.SAN.A.Ş.;MF 010553 15/04 KREDİ KARTI İLE TAHSİLAT;42.020,22;;
FİŞ AÇIKLAMA : ;TAHSİLATLAR;;;;
TOPLAM :;;;;42.020,22;42.020,22
;;;;;
04414-----04414-----MAHSUP-----15/04/2025;;;TL;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
108;DİĞER HAZIR DEĞERLER;   ;;350,00;
   108.01;KREDİ KARTI SATIŞLARI;MF 010554 15/04 KREDİ KARTI İLE TAHSİLAT;350,00;;
120;ALICILAR;   ;;;350,00
   120.51;SADULLAHOĞLU TUR.TİC.İNŞ.DAY.TÜK.MAL.PAZ.SAN.A.Ş.;MF 010554 15/04 KREDİ KARTI İLE TAHSİLAT;350,00;;
FİŞ AÇIKLAMA : ;TAHSİLATLAR;;;;
TOPLAM :;;;;350,00;350,00
;;;;;
04415-----04415-----MAHSUP-----15/04/2025;;;TL;;
HESAP KODU;HESAP ADI;AÇIKLAMA;DETAY;BORÇ;ALACAK
153;TİCARİ MALLAR;   ;;4.906,80;
153.20;%20 KDV Lİ ALIŞLAR;   ;4.906,80;;
