islem_tarihi,aciklama,tutar,bakiye,hesap_no,banka_adi
21.08.2025,"ysyeri_no:000000000771359,tutar_:_590,4_komisyon_:_0,bloke_no_:_1529363458,_bt:_21/07/2025,_ct:20/08/2025",590.4,236097.7,102.19,zi
21.08.2025,"ysyeri_no:000000000771359,tutar_:_5808,2_komisyon_:_0,bloke_no_:_1529363456,_bt:_21/07/2025,_ct:20/08/2025",5808.2,235507.3,102.19,zi
21.08.2025,"ysyeri_no:000000000771359,tutar_:_5574,8_komisyon_:_0,bloke_no_:_1529363454,_bt:_21/07/2025,_ct:20/08/2025",5574.8,229699.1,102.19,zi
21.08.2025,"ysyeri_no:000000000771359,tutar_:_13_komisyon_:_0,bloke_no_:_1529363450,_bt:_21/07/2025,_ct:20/08/2025",13.0,224124.3,102.19,zi
19.08.2025,"ysyeri_no:000000000771359,tutar_:_680_komisyon_:_0,bloke_no_:_1525535535,_bt:_19/07/2025,_ct:18/08/2025",680.0,224111.3,102.19,zi
19.08.2025,"ysyeri_no:000000000771359,tutar_:_2397,5_komisyon_:_0,bloke_no_:_1525535534,_bt:_19/07/2025,_ct:18/08/2025",2397.5,223431.3,102.19,zi
19.08.2025,"ysyeri_no:000000000771359,tutar_:_534,8_komisyon_:_0,bloke_no_:_1525535533,_bt:_19/07/2025,_ct:18/08/2025",534.8,221033.8,102.19,zi
19.08.2025,"ysyeri_no:000000000771359,tutar_:_398_komisyon_:_0,bloke_no_:_1525535532,_bt:_19/07/2025,_ct:18/08/2025",398.0,220499.0,102.19,zi
19.08.2025,"ysyeri_no:000000000771359,tutar_:_157,5_komisyon_:_0,bloke_no_:_1525535516,_bt:_19/07/2025,_ct:18/08/2025",157.5,220101.0,102.19,zi
19.08.2025,"ysyeri_no:000000000771359,tutar_:_612,8_komisyon_:_0,bloke_no_:_1525535514,_bt:_19/07/2025,_ct:18/08/2025",612.8,219943.5,102.19,zi
19.08.2025,"ysyeri_no:000000000771359,tutar_:_67,5_komisyon_:_0,bloke_no_:_1525535513,_bt:_19/07/2025,_ct:18/08/2025",67.5,219330.7,102.19,zi
19.08.2025,"ysyeri_no:000000000771359,tutar_:_435_komisyon_:_0,bloke_no_:_1525535511,_bt:_19/07/2025,_ct:18/08/2025",435.0,219263.2,102.19,zi
19.08.2025,"ysyeri_no:000000000771359,tutar_:_946_komisyon_:_0,bloke_no_:_1525535530,_bt:_19/07/2025,_ct:18/08/2025",946.0,218828.2,102.19,zi
19.08.2025,"ysyeri_no:000000000771359,tutar_:_1038,44_komisyon_:_0,bloke_no_:_1525535528,_bt:_19/07/2025,_ct:18/08/2025",1038.44,217882.2,102.19,zi
19.08.2025,"ysyeri_no:000000000771359,tutar_:_2650,65_komisyon_:_0,bloke_no_:_1525535526,_bt:_19/07/2025,_ct:18/08/2025",2650.65,216843.76,102.19,zi
19.08.2025,"ysyeri_no:000000000771359,tutar_:_878_komisyon_:_0,bloke_no_:_1525535524,_bt:_19/07/2025,_ct:18/08/2025",878.0,214193.11,102.19,zi
19.08.2025,"ysyeri_no:000000000771359,tutar_:_1206,2_komisyon_:_0,bloke_no_:_1525535523,_bt:_19/07/2025,_ct:18/08/2025",1206.2,213315.11,102.19,zi
19.08.2025,"ysyeri_no:000000000771359,tutar_:_4643,43_komisyon_:_0,bloke_no_:_1525535521,_bt:_19/07/2025,_ct:18/08/2025",4643.43,212108.91,102.19,zi
19.08.2025,"ysyeri_no:000000000771359,tutar_:_723_komisyon_:_0,bloke_no_:_1525535519,_bt:_19/07/2025,_ct:18/08/2025",723.0,207465.48,102.19,zi
19.08.2025,"ysyeri_no:000000000771359,tutar_:_703,36_komisyon_:_0,bloke_no_:_1525535517,_bt:_19/07/2025,_ct:18/08/2025",703.36,206742.48,102.19,zi
19.08.2025,"ysyeri_no:000000000771359,tutar_:_268_komisyon_:_0,bloke_no_:_1525535510,_bt:_19/07/2025,_ct:18/08/2025",268.0,206039.12,102.19,zi
19.08.2025,"ysyeri_no:000000000771359,tutar_:_7735,1_komisyon_:_0,bloke_no_:_1525535508,_bt:_19/07/2025,_ct:18/08/2025",7735.1,205771.12,102.19,zi
19.08.2025,"ysyeri_no:000000000771359,tutar_:_2064,8_komisyon_:_0,bloke_no_:_1525535506,_bt:_19/07/2025,_ct:18/08/2025",2064.8,198036.02,102.19,zi
19.08.2025,"ysyeri_no:000000000771359,tutar_:_6569,45_komisyon_:_0,bloke_no_:_1525535504,_bt:_19/07/2025,_ct:18/08/2025",6569.45,195971.22,102.19,zi
19.08.2025,"ysyeri_no:000000000771359,tutar_:_608_komisyon_:_0,bloke_no_:_1525535502,_bt:_19/07/2025,_ct:18/08/2025",608.0,189401.77,102.19,zi
19.08.2025,"ysyeri_no:000000000771359,tutar_:_2735,26_komisyon_:_0,bloke_no_:_1525535500,_bt:_19/07/2025,_ct:18/08/2025",2735.26,188793.77,102.19,zi
19.08.2025,"ysyeri_no:000000000771359,tutar_:_2040,2_komisyon_:_0,bloke_no_:_1525535498,_bt:_19/07/2025,_ct:18/08/2025",2040.2,186058.51,102.19,zi
19.08.2025,"ysyeri_no:000000000771359,tutar_:_10891,24_komisyon_:_0,bloke_no_:_1525535497,_bt:_19/07/2025,_ct:18/08/2025",10891.24,184018.31,102.19,zi
19.08.2025,"ysyeri_no:000000000771359,tutar_:_120_komisyon_:_0,bloke_no_:_1525535496,_bt:_19/07/2025,_ct:18/08/2025",120.0,173127.07,102.19,zi
19.08.2025,"ysyeri_no:000000000771359,tutar_:_6649,4_komisyon_:_0,bloke_no_:_1525535495,_bt:_19/07/2025,_ct:18/08/2025",6649.4,173007.07,102.19,zi
18.08.2025,vergi-0033_k.gecycy_3_ay_vd:007201-yc:0141738-thn:2025081601mkx0000161-vn:0480525636_alanya_ozkan_kirtasy_ye_matbaacili,-691.1,166357.67,102.19,zi
18.08.2025,"ysyeri_no:000000000771359,tutar_:_3465_komisyon_:_0,bloke_no_:_1523363546,_bt:_18/07/2025,_ct:17/08/2025",3465.0,167048.77,102.19,zi
18.08.2025,"ysyeri_no:000000000771359,tutar_:_639_komisyon_:_0,bloke_no_:_1523363545,_bt:_18/07/2025,_ct:17/08/2025",639.0,163583.77,102.19,zi
18.08.2025,"ysyeri_no:000000000771359,tutar_:_2003,01_komisyon_:_0,bloke_no_:_1523363543,_bt:_18/07/2025,_ct:17/08/2025",2003.01,162944.77,102.19,zi
17.08.2025,"ysyeri_no:000000000771359,tutar_:_15,6_komisyon_:_0,bloke_no_:_1521152612,_bt:_17/07/2025,_ct:16/08/2025",15.6,160941.76,102.19,zi
17.08.2025,"ysyeri_no:000000000771359,tutar_:_1081,6_komisyon_:_0,bloke_no_:_1521152610,_bt:_17/07/2025,_ct:16/08/2025",1081.6,160926.16,102.19,zi
17.08.2025,"ysyeri_no:000000000771359,tutar_:_56_komisyon_:_0,bloke_no_:_1521152603,_bt:_17/07/2025,_ct:16/08/2025",56.0,159844.56,102.19,zi
17.08.2025,"ysyeri_no:000000000771359,tutar_:_84_komisyon_:_0,bloke_no_:_1521152602,_bt:_17/07/2025,_ct:16/08/2025",84.0,159788.56,102.19,zi
17.08.2025,"ysyeri_no:000000000771359,tutar_:_2563,98_komisyon_:_0,bloke_no_:_1521152600,_bt:_17/07/2025,_ct:16/08/2025",2563.98,159704.56,102.19,zi
17.08.2025,"ysyeri_no:000000000771359,tutar_:_904,75_komisyon_:_0,bloke_no_:_1521152608,_bt:_17/07/2025,_ct:16/08/2025",904.75,157140.58,102.19,zi
17.08.2025,"ysyeri_no:000000000771359,tutar_:_3242,6_komisyon_:_0,bloke_no_:_1521152607,_bt:_17/07/2025,_ct:16/08/2025",3242.6,156235.83,102.19,zi
17.08.2025,"ysyeri_no:000000000771359,tutar_:_507_komisyon_:_0,bloke_no_:_1521152605,_bt:_17/07/2025,_ct:16/08/2025",507.0,152993.23,102.19,zi
17.08.2025,"ysyeri_no:000000000771359,tutar_:_1338,5_komisyon_:_0,bloke_no_:_1521152599,_bt:_17/07/2025,_ct:16/08/2025",1338.5,152486.23,102.19,zi
17.08.2025,"ysyeri_no:000000000771359,tutar_:_474_komisyon_:_0,bloke_no_:_1521152597,_bt:_17/07/2025,_ct:16/08/2025",474.0,151147.73,102.19,zi
17.08.2025,"ysyeri_no:000000000771359,tutar_:_2504,23_komisyon_:_0,bloke_no_:_1521152595,_bt:_17/07/2025,_ct:16/08/2025",2504.23,150673.73,102.19,zi
17.08.2025,"ysyeri_no:000000000771359,tutar_:_2925_komisyon_:_0,bloke_no_:_1521152593,_bt:_17/07/2025,_ct:16/08/2025",2925.0,148169.5,102.19,zi
17.08.2025,"ysyeri_no:000000000771359,tutar_:_2484,15_komisyon_:_0,bloke_no_:_1521152592,_bt:_17/07/2025,_ct:16/08/2025",2484.15,145244.5,102.19,zi
17.08.2025,"ysyeri_no:000000000771359,tutar_:_3000_komisyon_:_0,bloke_no_:_1521152589,_bt:_17/07/2025,_ct:16/08/2025",3000.0,142760.35,102.19,zi
16.08.2025,"ysyeri_no:000000000771359,tutar_:_29,2_komisyon_:_0,bloke_no_:_1518895191,_bt:_16/07/2025,_ct:15/08/2025",29.2,139760.35,102.19,zi
16.08.2025,"ysyeri_no:000000000771359,tutar_:_934_komisyon_:_0,bloke_no_:_1518895189,_bt:_16/07/2025,_ct:15/08/2025",934.0,139731.15,102.19,zi
16.08.2025,"ysyeri_no:000000000771359,tutar_:_119_komisyon_:_0,bloke_no_:_1518895187,_bt:_16/07/2025,_ct:15/08/2025",119.0,138797.15,102.19,zi
16.08.2025,"ysyeri_no:000000000771359,tutar_:_898_komisyon_:_0,bloke_no_:_1518895180,_bt:_16/07/2025,_ct:15/08/2025",898.0,138678.15,102.19,zi
16.08.2025,"ysyeri_no:000000000771359,tutar_:_70_komisyon_:_0,bloke_no_:_1518895178,_bt:_16/07/2025,_ct:15/08/2025",70.0,137780.15,102.19,zi
16.08.2025,"ysyeri_no:000000000771359,tutar_:_3285,45_komisyon_:_0,bloke_no_:_1518895185,_bt:_16/07/2025,_ct:15/08/2025",3285.45,137710.15,102.19,zi
16.08.2025,"ysyeri_no:000000000771359,tutar_:_4462,05_komisyon_:_0,bloke_no_:_1518895184,_bt:_16/07/2025,_ct:15/08/2025",4462.05,134424.7,102.19,zi
16.08.2025,"ysyeri_no:000000000771359,tutar_:_1560_komisyon_:_0,bloke_no_:_1518895183,_bt:_16/07/2025,_ct:15/08/2025",1560.0,129962.65,102.19,zi
16.08.2025,"ysyeri_no:000000000771359,tutar_:_2208_komisyon_:_0,bloke_no_:_1518895181,_bt:_16/07/2025,_ct:15/08/2025",2208.0,128402.65,102.19,zi
16.08.2025,"ysyeri_no:000000000771359,tutar_:_6448,4_komisyon_:_0,bloke_no_:_1518895177,_bt:_16/07/2025,_ct:15/08/2025",6448.4,126194.65,102.19,zi
16.08.2025,"ysyeri_no:000000000771359,tutar_:_10341,88_komisyon_:_0,bloke_no_:_1518895175,_bt:_16/07/2025,_ct:15/08/2025",10341.88,119746.25,102.19,zi
16.08.2025,"ysyeri_no:000000000771359,tutar_:_2072,5_komisyon_:_0,bloke_no_:_1518895172,_bt:_16/07/2025,_ct:15/08/2025",2072.5,109404.37,102.19,zi
15.08.2025,mesaj_ucrety_tutari,-0.38,107331.87,102.19,zi
15.08.2025,bsmv_tutari,-0.59,107332.25,102.19,zi
15.08.2025,komysyon_tutari,-11.83,107332.84,102.19,zi
15.08.2025,qnb_bank_a.þ./tr900011100000000099852822-kerym_elmas/alanya_ozkan_kirtasyye_yangin_merdyveny_sac_yapimifast_islemi,-14500.0,107344.67,102.19,zi
15.08.2025,kk_tahsylat_kart_no:_5472_****_****_3403_fyþ_no:0005434,-754579.55,121844.67,102.19,zi
15.08.2025,"ysyeri_no:000000000771359,tutar_:_1136_komisyon_:_0,bloke_no_:_1516827937,_bt:_15/07/2025,_ct:14/08/2025",1136.0,876424.22,102.19,zi
15.08.2025,"ysyeri_no:000000000771359,tutar_:_120_komisyon_:_0,bloke_no_:_1516827936,_bt:_15/07/2025,_ct:14/08/2025",120.0,875288.22,102.19,zi
15.08.2025,"ysyeri_no:000000000771359,tutar_:_248_komisyon_:_0,bloke_no_:_1516827931,_bt:_15/07/2025,_ct:14/08/2025",248.0,875168.22,102.19,zi
15.08.2025,"ysyeri_no:000000000771359,tutar_:_614,4_komisyon_:_0,bloke_no_:_1516827930,_bt:_15/07/2025,_ct:14/08/2025",614.4,874920.22,102.19,zi
15.08.2025,"ysyeri_no:000000000771359,tutar_:_2492_komisyon_:_0,bloke_no_:_1516827929,_bt:_15/07/2025,_ct:14/08/2025",2492.0,874305.82,102.19,zi
15.08.2025,"ysyeri_no:000000000771359,tutar_:_1153,5_komisyon_:_0,bloke_no_:_1516827935,_bt:_15/07/2025,_ct:14/08/2025",1153.5,871813.82,102.19,zi
15.08.2025,"ysyeri_no:000000000771359,tutar_:_2162_komisyon_:_0,bloke_no_:_1516827934,_bt:_15/07/2025,_ct:14/08/2025",2162.0,870660.32,102.19,zi
15.08.2025,"ysyeri_no:000000000771359,tutar_:_6857,35_komisyon_:_0,bloke_no_:_1516827933,_bt:_15/07/2025,_ct:14/08/2025",6857.35,868498.32,102.19,zi
15.08.2025,"ysyeri_no:000000000771359,tutar_:_482,2_komisyon_:_0,bloke_no_:_1516827932,_bt:_15/07/2025,_ct:14/08/2025",482.2,861640.97,102.19,zi
15.08.2025,"ysyeri_no:000000000771359,tutar_:_2044,95_komisyon_:_0,bloke_no_:_1516827928,_bt:_15/07/2025,_ct:14/08/2025",2044.95,861158.77,102.19,zi
15.08.2025,"ysyeri_no:000000000771359,tutar_:_15000_komisyon_:_0,bloke_no_:_1516827927,_bt:_15/07/2025,_ct:14/08/2025",15000.0,859113.82,102.19,zi
15.08.2025,"ysyeri_no:000000000771359,tutar_:_938,6_komisyon_:_0,bloke_no_:_1516827926,_bt:_15/07/2025,_ct:14/08/2025",938.6,844113.82,102.19,zi
15.08.2025,"ysyeri_no:000000000771359,tutar_:_5758,6_komisyon_:_0,bloke_no_:_1516827925,_bt:_15/07/2025,_ct:14/08/2025",5758.6,843175.22,102.19,zi
15.08.2025,"ysyeri_no:000000000771359,tutar_:_5834,34_komisyon_:_0,bloke_no_:_1516827924,_bt:_15/07/2025,_ct:14/08/2025",5834.34,837416.62,102.19,zi
15.08.2025,"ysyeri_no:000000000771359,tutar_:_1383,3_komisyon_:_0,bloke_no_:_1516827923,_bt:_15/07/2025,_ct:14/08/2025",1383.3,831582.28,102.19,zi
15.08.2025,"ysyeri_no:000000000771359,tutar_:_2614_komisyon_:_0,bloke_no_:_1516827922,_bt:_15/07/2025,_ct:14/08/2025",2614.0,830198.98,102.19,zi
15.08.2025,"ysyeri_no:000000000771359,tutar_:_17000_komisyon_:_0,bloke_no_:_1516827921,_bt:_15/07/2025,_ct:14/08/2025",17000.0,827584.98,102.19,zi
14.08.2025,"ysyeri_no:000000000771359,tutar_:_1465_komisyon_:_0,bloke_no_:_1514780830,_bt:_14/07/2025,_ct:13/08/2025",1465.0,810584.98,102.19,zi
14.08.2025,"ysyeri_no:000000000771359,tutar_:_3230,55_komisyon_:_0,bloke_no_:_1514780829,_bt:_14/07/2025,_ct:13/08/2025",3230.55,809119.98,102.19,zi
14.08.2025,"ysyeri_no:000000000771359,tutar_:_151,2_komisyon_:_0,bloke_no_:_1514780828,_bt:_14/07/2025,_ct:13/08/2025",151.2,805889.43,102.19,zi
14.08.2025,"ysyeri_no:000000000771359,tutar_:_245_komisyon_:_0,bloke_no_:_1514780823,_bt:_14/07/2025,_ct:13/08/2025",245.0,805738.23,102.19,zi
14.08.2025,"ysyeri_no:000000000771359,tutar_:_248_komisyon_:_0,bloke_no_:_1514780822,_bt:_14/07/2025,_ct:13/08/2025",248.0,805493.23,102.19,zi
14.08.2025,"ysyeri_no:000000000771359,tutar_:_180_komisyon_:_0,bloke_no_:_1514780827,_bt:_14/07/2025,_ct:13/08/2025",180.0,805245.23,102.19,zi
14.08.2025,"ysyeri_no:000000000771359,tutar_:_3938,6_komisyon_:_0,bloke_no_:_1514780826,_bt:_14/07/2025,_ct:13/08/2025",3938.6,805065.23,102.19,zi
14.08.2025,"ysyeri_no:000000000771359,tutar_:_10274,98_komisyon_:_0,bloke_no_:_1514780825,_bt:_14/07/2025,_ct:13/08/2025",10274.98,801126.63,102.19,zi
14.08.2025,"ysyeri_no:000000000771359,tutar_:_1754_komisyon_:_0,bloke_no_:_1514780824,_bt:_14/07/2025,_ct:13/08/2025",1754.0,790851.65,102.19,zi
14.08.2025,"ysyeri_no:000000000771359,tutar_:_800,5_komisyon_:_0,bloke_no_:_1514780821,_bt:_14/07/2025,_ct:13/08/2025",800.5,789097.65,102.19,zi
14.08.2025,"ysyeri_no:000000000771359,tutar_:_3210,2_komisyon_:_0,bloke_no_:_1514780820,_bt:_14/07/2025,_ct:13/08/2025",3210.2,788297.15,102.19,zi
14.08.2025,"ysyeri_no:000000000771359,tutar_:_4462,98_komisyon_:_0,bloke_no_:_1514780819,_bt:_14/07/2025,_ct:13/08/2025",4462.98,785086.95,102.19,zi
14.08.2025,"ysyeri_no:000000000771359,tutar_:_9268,66_komisyon_:_0,bloke_no_:_1514780818,_bt:_14/07/2025,_ct:13/08/2025",9268.66,780623.97,102.19,zi
14.08.2025,"ysyeri_no:000000000771359,tutar_:_496,8_komisyon_:_0,bloke_no_:_1514780817,_bt:_14/07/2025,_ct:13/08/2025",496.8,771355.31,102.19,zi
13.08.2025,vergi-0003_g.stopaj_vd:007201-yc:0139774-thn:2025081201mkx0000174-vn:0480525636_alanya_ozkan_kirtasy_ye_matbaacilik_yay,-9822.91,770858.51,102.19,zi
12.08.2025,2343hohh25352511_referansly_havale_-_bsmv_tahsilaty,-0.3,780681.42,102.19,zi
12.08.2025,2343hohh25352511_referansly_havale_komisyonu_tahsilaty,-6.09,780681.72,102.19,zi
12.08.2025,alanya_ozkan_kirtasyye_syparyþ_bedely_aksel_diþ_tycaret_anonym_þyrke_aksel_diþ_tycaret_anonym_þyrkety_ziraat_mobil_hav,-6306.79,780687.81,102.19,zi
12.08.2025,mesaj_ucrety_tutari,-0.32,786994.6,102.19,zi
12.08.2025,bsmv_tutari,-0.29,786994.92,102.19,zi
12.08.2025,komysyon_tutari,-5.79,786995.21,102.19,zi
12.08.2025,turkiye_vakyflar_bankasy_t.a.o./tr110001500158007309346571-eren_byber/alanya_ozkan_kirt._forklyft_caliþmasi_gib202500000,-6300.0,787001.0,102.19,zi
12.08.2025,"ysyeri_no:000000000771359,tutar_:_2937_komisyon_:_0,bloke_no_:_1511005697,_bt:_12/07/2025,_ct:11/08/2025",2937.0,793301.0,102.19,zi
12.08.2025,"ysyeri_no:000000000771359,tutar_:_1531_komisyon_:_0,bloke_no_:_1511005691,_bt:_12/07/2025,_ct:11/08/2025",1531.0,790364.0,102.19,zi
12.08.2025,"ysyeri_no:000000000771359,tutar_:_1084_komisyon_:_0,bloke_no_:_1511005690,_bt:_12/07/2025,_ct:11/08/2025",1084.0,788833.0,102.19,zi
12.08.2025,"ysyeri_no:000000000771359,tutar_:_2457,4_komisyon_:_0,bloke_no_:_1511005696,_bt:_12/07/2025,_ct:11/08/2025",2457.4,787749.0,102.19,zi
12.08.2025,"ysyeri_no:000000000771359,tutar_:_1220_komisyon_:_0,bloke_no_:_1511005695,_bt:_12/07/2025,_ct:11/08/2025",1220.0,785291.6,102.19,zi
12.08.2025,"ysyeri_no:000000000771359,tutar_:_5940,2_komisyon_:_0,bloke_no_:_1511005693,_bt:_12/07/2025,_ct:11/08/2025",5940.2,784071.6,102.19,zi
12.08.2025,"ysyeri_no:000000000771359,tutar_:_1977,5_komisyon_:_0,bloke_no_:_1511005692,_bt:_12/07/2025,_ct:11/08/2025",1977.5,778131.4,102.19,zi
12.08.2025,"ysyeri_no:000000000771359,tutar_:_18460,3_komisyon_:_0,bloke_no_:_1511005689,_bt:_12/07/2025,_ct:11/08/2025",18460.3,776153.9,102.19,zi
12.08.2025,"ysyeri_no:000000000771359,tutar_:_1997,2_komisyon_:_0,bloke_no_:_1511005688,_bt:_12/07/2025,_ct:11/08/2025",1997.2,757693.6,102.19,zi
12.08.2025,"ysyeri_no:000000000771359,tutar_:_7929,1_komisyon_:_0,bloke_no_:_1511005687,_bt:_12/07/2025,_ct:11/08/2025",7929.1,755696.4,102.19,zi
12.08.2025,"ysyeri_no:000000000771359,tutar_:_4713,75_komisyon_:_0,bloke_no_:_1511005686,_bt:_12/07/2025,_ct:11/08/2025",4713.75,747767.3,102.19,zi
12.08.2025,"ysyeri_no:000000000771359,tutar_:_1602,6_komisyon_:_0,bloke_no_:_1511005684,_bt:_12/07/2025,_ct:11/08/2025",1602.6,743053.55,102.19,zi
11.08.2025,2343hohh25351268_referansly_havale_-_bsmv_tahsilaty,-0.15,741450.95,102.19,zi
11.08.2025,2343hohh25351268_referansly_havale_komisyonu_tahsilaty,-3.04,741451.1,102.19,zi
11.08.2025,alanya_ozkan_kirtasyye_prg._guncelleme_ve_servys_bedely_ercan_demyr_ziraat_mobil_havale,-4200.0,741454.14,102.19,zi
11.08.2025,"ysyeri_no:000000000771359,tutar_:_221,3_komisyon_:_0,bloke_no_:_1508789860,_bt:_11/07/2025,_ct:10/08/2025",221.3,745654.14,102.19,zi
11.08.2025,"ysyeri_no:000000000771359,tutar_:_456_komisyon_:_0,bloke_no_:_1508789858,_bt:_11/07/2025,_ct:10/08/2025",456.0,745432.84,102.19,zi
11.08.2025,"ysyeri_no:000000000771359,tutar_:_64_komisyon_:_0,bloke_no_:_1508789856,_bt:_11/07/2025,_ct:10/08/2025",64.0,744976.84,102.19,zi
11.08.2025,"ysyeri_no:000000000771359,tutar_:_2605,02_komisyon_:_0,bloke_no_:_1508789843,_bt:_11/07/2025,_ct:10/08/2025",2605.02,744912.84,102.19,zi
11.08.2025,"ysyeri_no:000000000771359,tutar_:_920,5_komisyon_:_0,bloke_no_:_1508789855,_bt:_11/07/2025,_ct:10/08/2025",920.5,742307.82,102.19,zi
11.08.2025,"ysyeri_no:000000000771359,tutar_:_1131,62_komisyon_:_0,bloke_no_:_1508789853,_bt:_11/07/2025,_ct:10/08/2025",1131.62,741387.32,102.19,zi
11.08.2025,"ysyeri_no:000000000771359,tutar_:_5274,1_komisyon_:_0,bloke_no_:_1508789850,_bt:_11/07/2025,_ct:10/08/2025",5274.1,740255.7,102.19,zi
11.08.2025,"ysyeri_no:000000000771359,tutar_:_250_komisyon_:_0,bloke_no_:_1508789848,_bt:_11/07/2025,_ct:10/08/2025",250.0,734981.6,102.19,zi
11.08.2025,"ysyeri_no:000000000771359,tutar_:_1071_komisyon_:_0,bloke_no_:_1508789846,_bt:_11/07/2025,_ct:10/08/2025",1071.0,734731.6,102.19,zi
11.08.2025,"ysyeri_no:000000000771359,tutar_:_97_komisyon_:_0,bloke_no_:_1508789844,_bt:_11/07/2025,_ct:10/08/2025",97.0,733660.6,102.19,zi
11.08.2025,"ysyeri_no:000000000771359,tutar_:_1402,4_komisyon_:_0,bloke_no_:_1508789841,_bt:_11/07/2025,_ct:10/08/2025",1402.4,733563.6,102.19,zi
11.08.2025,"ysyeri_no:000000000771359,tutar_:_5357,4_komisyon_:_0,bloke_no_:_1508789839,_bt:_11/07/2025,_ct:10/08/2025",5357.4,732161.2,102.19,zi
11.08.2025,"ysyeri_no:000000000771359,tutar_:_124_komisyon_:_0,bloke_no_:_1508789837,_bt:_11/07/2025,_ct:10/08/2025",124.0,726803.8,102.19,zi
11.08.2025,"ysyeri_no:000000000771359,tutar_:_4366_komisyon_:_0,bloke_no_:_1508789835,_bt:_11/07/2025,_ct:10/08/2025",4366.0,726679.8,102.19,zi
11.08.2025,"ysyeri_no:000000000771359,tutar_:_6375,7_komisyon_:_0,bloke_no_:_1508789833,_bt:_11/07/2025,_ct:10/08/2025",6375.7,722313.8,102.19,zi
11.08.2025,"ysyeri_no:000000000771359,tutar_:_105_komisyon_:_0,bloke_no_:_1508789831,_bt:_11/07/2025,_ct:10/08/2025",105.0,715938.1,102.19,zi
11.08.2025,"ysyeri_no:000000000771359,tutar_:_10333,47_komisyon_:_0,bloke_no_:_1508789829,_bt:_11/07/2025,_ct:10/08/2025",10333.47,715833.1,102.19,zi
11.08.2025,"ysyeri_no:000000000771359,tutar_:_216_komisyon_:_0,bloke_no_:_1508789825,_bt:_11/07/2025,_ct:10/08/2025",216.0,705499.63,102.19,zi
10.08.2025,"ysyeri_no:000000000771359,tutar_:_1311,05_komisyon_:_0,bloke_no_:_1506630895,_bt:_10/07/2025,_ct:09/08/2025",1311.05,705283.63,102.19,zi
10.08.2025,"ysyeri_no:000000000771359,tutar_:_772_komisyon_:_0,bloke_no_:_1506630894,_bt:_10/07/2025,_ct:09/08/2025",772.0,703972.58,102.19,zi
10.08.2025,"ysyeri_no:000000000771359,tutar_:_547,2_komisyon_:_0,bloke_no_:_1506630893,_bt:_10/07/2025,_ct:09/08/2025",547.2,703200.58,102.19,zi
10.08.2025,"ysyeri_no:000000000771359,tutar_:_97,5_komisyon_:_0,bloke_no_:_1506630888,_bt:_10/07/2025,_ct:09/08/2025",97.5,702653.38,102.19,zi
10.08.2025,"ysyeri_no:000000000771359,tutar_:_168_komisyon_:_0,bloke_no_:_1506630886,_bt:_10/07/2025,_ct:09/08/2025",168.0,702555.88,102.19,zi
10.08.2025,"ysyeri_no:000000000771359,tutar_:_670,5_komisyon_:_0,bloke_no_:_1506630885,_bt:_10/07/2025,_ct:09/08/2025",670.5,702387.88,102.19,zi
10.08.2025,"ysyeri_no:000000000771359,tutar_:_184_komisyon_:_0,bloke_no_:_1506630892,_bt:_10/07/2025,_ct:09/08/2025",184.0,701717.38,102.19,zi
10.08.2025,"ysyeri_no:000000000771359,tutar_:_2097_komisyon_:_0,bloke_no_:_1506630891,_bt:_10/07/2025,_ct:09/08/2025",2097.0,701533.38,102.19,zi
10.08.2025,"ysyeri_no:000000000771359,tutar_:_3817_komisyon_:_0,bloke_no_:_1506630890,_bt:_10/07/2025,_ct:09/08/2025",3817.0,699436.38,102.19,zi
10.08.2025,"ysyeri_no:000000000771359,tutar_:_1211,32_komisyon_:_0,bloke_no_:_1506630889,_bt:_10/07/2025,_ct:09/08/2025",1211.32,695619.38,102.19,zi
10.08.2025,"ysyeri_no:000000000771359,tutar_:_560,6_komisyon_:_0,bloke_no_:_1506630884,_bt:_10/07/2025,_ct:09/08/2025",560.6,694408.06,102.19,zi
10.08.2025,"ysyeri_no:000000000771359,tutar_:_5621,15_komisyon_:_0,bloke_no_:_1506630883,_bt:_10/07/2025,_ct:09/08/2025",5621.15,693847.46,102.19,zi
10.08.2025,"ysyeri_no:000000000771359,tutar_:_751,25_komisyon_:_0,bloke_no_:_1506630882,_bt:_10/07/2025,_ct:09/08/2025",751.25,688226.31,102.19,zi
10.08.2025,"ysyeri_no:000000000771359,tutar_:_828_komisyon_:_0,bloke_no_:_1506630881,_bt:_10/07/2025,_ct:09/08/2025",828.0,687475.06,102.19,zi
10.08.2025,"ysyeri_no:000000000771359,tutar_:_9298,67_komisyon_:_0,bloke_no_:_1506630880,_bt:_10/07/2025,_ct:09/08/2025",9298.67,686647.06,102.19,zi
10.08.2025,"ysyeri_no:000000000771359,tutar_:_1102,8_komisyon_:_0,bloke_no_:_1506630879,_bt:_10/07/2025,_ct:09/08/2025",1102.8,677348.39,102.19,zi
10.08.2025,"ysyeri_no:000000000771359,tutar_:_2249,88_komisyon_:_0,bloke_no_:_1506630877,_bt:_10/07/2025,_ct:09/08/2025",2249.88,676245.59,102.19,zi
09.08.2025,mesaj_ucrety_tutari,-0.32,673995.71,102.19,zi
09.08.2025,bsmv_tutari,-0.29,673996.03,102.19,zi
09.08.2025,komysyon_tutari,-5.79,673996.32,102.19,zi
